ts_code,name,industry
688659.SH,元琛科技,工业
688660.SH,电气风电,工业
688661.SH,和林微纳,信息技术
688662.SH,富信科技,信息技术
688663.SH,新风光,工业
688665.SH,四方光电,信息技术
688667.SH,菱电电控,可选消费
688668.SH,鼎通科技,信息技术
688669.SH,聚石化学,材料
688670.SH,金迪克,医疗保健
688671.SH,碧兴物联,工业
688676.SH,金盘科技,工业
688677.SH,海泰新光,医疗保健
688678.SH,福立旺,工业
688679.SH,通源环境,工业
688680.SH,海优新材,材料
688681.SH,科汇股份,工业
688682.SH,霍莱沃,信息技术
688683.SH,莱尔科技,工业
688685.SH,迈信林,工业
688686.SH,奥普特,工业
688687.SH,凯因科技,医疗保健
688689.SH,银河微电,信息技术
688690.SH,纳微科技,医疗保健
688693.SH,锴威特,信息技术
688696.SH,极米科技,信息技术
688697.SH,纽威数控,工业
688698.SH,伟创电气,工业
688699.SH,明微电子,信息技术
688700.SH,东威科技,工业
688701.SH,卓锦股份,工业
688702.SH,盛科通信-U,信息技术
688707.SH,振华新材,工业
688711.SH,宏微科技,信息技术
688716.SH,中研股份,材料
688718.SH,唯赛勃,材料
688719.SH,爱科赛博,工业
688720.SH,艾森股份,材料
688722.SH,同益中,材料
688728.SH,格科微,信息技术
688733.SH,壹石通,材料
688737.SH,中自科技,可选消费
688739.SH,成大生物,医疗保健
688766.SH,普冉股份,信息技术
688767.SH,博拓生物,医疗保健
688768.SH,容知日新,信息技术
688772.SH,珠海冠宇,信息技术
688776.SH,国光电气,信息技术
688777.SH,中控技术,信息技术
688778.SH,厦钨新能,材料
688779.SH,长远锂科,材料
688786.SH,悦安新材,材料
688787.SH,海天瑞声,信息技术
688788.SH,科思科技,信息技术
688789.SH,宏华数科,工业
688793.SH,倍轻松,医疗保健
688798.SH,艾为电子,信息技术
688799.SH,华纳药厂,医疗保健
688800.SH,瑞可达,信息技术
688819.SH,天能股份,工业
688981.SH,中芯国际,信息技术
689009.SH,九号公司-WD,可选消费
